"customer_id,age,gender,city,email"
"C010821,47,Female,Lisbon,user10821@example.com"
"C010822,31,Male,Porto,user10822@example.com"
"C010823,26,Female,Porto,user10823@example.com"
"C010824,30,Male,Coimbra,user10824@example.com"
"C010825,47,Other,Lisbon,user10825@example.com"
"C010826,53,Male,Faro,user10826@example.com"
"C010827,67,Male,Faro,user10827@example.com"
"C010828,19,Other,Porto,Unknown"
"C010829,69,Male,Faro,user10829@example.com"
"C010830,49,Other,Coimbra,user10830@example.com"
"C010831,52,Other,Porto,user10831@example.com"
"C010832,16,Other,Porto,user10832@example.com"
"C010833,62,Male,Porto,user10833@example.com"
"C010834,23,Female,Braga,user10834@example.com"
"C010835,18,Male,Faro,user10835@example.com"
"C010836,53,Female,Coimbra,user10836@example.com"
"C010837,51,Female,Lisbon,user10837@example.com"
"C010838,24,Male,Porto,user10838@example.com"
"C010839,66,Female,Coimbra,user10839@example.com"
"C010840,67,Other,Coimbra,user10840@example.com"
"C010841,22,Other,Faro,user10841@example.com"
"C010842,69,Female,Coimbra,user10842@example.com"
"C010843,25,Other,Braga,user10843@example.com"
"C010844,49,Other,Porto,user10844@example.com"
"C010845,28,Female,Faro,user10845@example.com"
"C010846,65,Female,Faro,user10846@example.com"
"C010847,30,Female,Braga,user10847@example.com"
"C010848,23,Other,Porto,user10848@example.com"
"C010849,33,Other,Braga,user10849@example.com"
"C010850,58,Other,Faro,user10850@example.com"
"C010851,63,Male,Lisbon,user10851@example.com"
"C010852,30,Female,Faro,user10852@example.com"
"C010853,32,Male,Coimbra,user10853@example.com"
"C010854,25,Male,Braga,user10854@example.com"
"C010855,20,Female,Braga,user10855@example.com"
"C010856,29,Male,Lisbon,user10856@example.com"
"C010857,35,Other,Coimbra,user10857@example.com"
"C010858,52,Female,Coimbra,user10858@example.com"
"C010859,20,Male,Porto,user10859@example.com"
"C010860,50,Male,Braga,user10860@example.com"
"C010861,21,Other,Coimbra,user10861@example.com"
"C010862,42,Other,Coimbra,user10862@example.com"
"C010863,20,Other,Coimbra,user10863@example.com"
"C010864,53,Female,Lisbon,user10864@example.com"
"C010865,51,Male,Lisbon,user10865@example.com"
"C010866,31,Male,Faro,user10866@example.com"
"C010867,45,Other,Lisbon,user10867@example.com"
"C010868,43,Other,Faro,user10868@example.com"
"C010869,53,Other,Lisbon,user10869@example.com"
"C010870,44,Female,Faro,user10870@example.com"
"C010871,37,Male,Braga,user10871@example.com"
"C010872,33,Male,Lisbon,user10872@example.com"
"C010873,20,Male,Coimbra,user10873@example.com"
"C010874,40,Female,Faro,user10874@example.com"
"C010875,31,Female,Braga,user10875@example.com"
"C010876,37,Male,Coimbra,user10876@example.com"
"C010877,49,Other,Coimbra,user10877@example.com"
"C010878,21,Other,Coimbra,user10878@example.com"
"C010879,44,Male,Lisbon,user10879@example.com"
"C010880,62,Male,Faro,user10880@example.com"
"C010881,62,Female,Faro,user10881@example.com"
"C010882,25,Other,Porto,user10882@example.com"
"C010883,23,Male,Coimbra,user10883@example.com"
"C010884,37,Female,Coimbra,user10884@example.com"
"C010885,24,Female,Lisbon,user10885@example.com"
"C010886,18,Male,Coimbra,user10886@example.com"
"C010887,52,Other,Lisbon,user10887@example.com"
"C010888,68,Male,Coimbra,user10888@example.com"
"C010889,65,Female,Lisbon,user10889@example.com"
"C010890,44,Female,Faro,user10890@example.com"
"C010891,36,Female,Coimbra,user10891@example.com"
"C010892,54,Other,Coimbra,user10892@example.com"
"C010893,46,Other,Porto,user10893@example.com"
"C010894,38,Male,Porto,user10894@example.com"
"C010895,24,Female,Coimbra,user10895@example.com"
"C010896,42,Male,Faro,user10896@example.com"
"C010897,21,Male,Coimbra,user10897@example.com"
"C010898,32,Female,Porto,user10898@example.com"
"C010899,40,Other,Porto,user10899@example.com"
"C010900,66,Male,Lisbon,user10900@example.com"
"C010901,58,Female,Porto,user10901@example.com"
"C010902,39,Male,Faro,user10902@example.com"
"C010903,51,Female,Braga,user10903@example.com"
"C010904,29,Female,Coimbra,user10904@example.com"
"C010905,44,Other,Coimbra,user10905@example.com"
"C010906,59,Female,Coimbra,user10906@example.com"
"C010907,36,Male,Coimbra,user10907@example.com"
"C010908,50,Female,Coimbra,user10908@example.com"
"C010909,16,Female,Braga,user10909@example.com"
"C010910,39,Female,Braga,user10910@example.com"
"C010911,57,Female,Faro,user10911@example.com"
"C010912,30,Male,Lisbon,user10912@example.com"
"C010913,40,Other,Porto,user10913@example.com"
"C010914,41,Male,Braga,user10914@example.com"
"C010915,67,Male,Lisbon,user10915@example.com"
"C010916,16,Other,Faro,user10916@example.com"
"C010917,66,Male,Coimbra,user10917@example.com"
"C010918,61,Male,Faro,user10918@example.com"
"C010919,54,Other,Lisbon,user10919@example.com"
"C010920,63,Other,Braga,user10920@example.com"
"C010921,32,Other,Coimbra,user10921@example.com"
"C010922,38,Male,Lisbon,user10922@example.com"
"C010923,19,Female,Coimbra,user10923@example.com"
"C010924,47,Male,Lisbon,user10924@example.com"
"C010925,66,Female,Faro,user10925@example.com"
"C010926,46,Female,Coimbra,user10926@example.com"
"C010927,33,Other,Braga,user10927@example.com"
"C010928,47,Male,Coimbra,user10928@example.com"
"C010929,67,Male,Braga,user10929@example.com"
"C010930,42,Other,Faro,user10930@example.com"
"C010931,22,Male,Braga,user10931@example.com"
"C010932,41,Male,Lisbon,user10932@example.com"
"C010933,28,Other,Coimbra,user10933@example.com"
"C010934,25,Other,Lisbon,user10934@example.com"
"C010935,16,Other,Porto,user10935@example.com"
"C010936,19,Female,Faro,user10936@example.com"
"C010937,33,Male,Porto,user10937@example.com"
"C010938,58,Other,Faro,user10938@example.com"
"C010939,68,Male,Braga,user10939@example.com"
"C010940,25,Male,Braga,user10940@example.com"
"C010941,60,Male,Coimbra,user10941@example.com"
"C010942,40,Male,Braga,user10942@example.com"
"C010943,69,Female,Lisbon,user10943@example.com"
"C010944,31,Male,Braga,user10944@example.com"
"C010945,50,Male,Braga,user10945@example.com"
"C010946,65,Female,Faro,user10946@example.com"
"C010947,33,Other,Coimbra,user10947@example.com"
"C010948,19,Female,Braga,user10948@example.com"
"C010949,65,Male,Braga,user10949@example.com"
"C010950,28,Female,Braga,user10950@example.com"
"C010951,38,Other,Coimbra,user10951@example.com"
"C010952,52,Female,Porto,user10952@example.com"
"C010953,20,Male,Porto,user10953@example.com"
"C010954,42,Other,Faro,user10954@example.com"
"C010955,48,Other,Coimbra,user10955@example.com"
"C010956,28,Male,Coimbra,user10956@example.com"
"C010957,64,Other,Coimbra,user10957@example.com"
"C010958,46,Female,Braga,user10958@example.com"
"C010959,59,Female,Porto,user10959@example.com"
"C010960,39,Female,Faro,user10960@example.com"
"C010961,40,Other,Lisbon,user10961@example.com"
"C010962,47,Other,Braga,user10962@example.com"
"C010963,59,Other,Lisbon,user10963@example.com"
"C010964,32,Male,Faro,user10964@example.com"
"C010965,26,Female,Faro,user10965@example.com"
"C010966,35,Male,Lisbon,user10966@example.com"
"C010967,43,Other,Braga,user10967@example.com"
"C010968,21,Other,Faro,user10968@example.com"
"C010969,56,Other,Braga,user10969@example.com"
"C010970,50,Other,Faro,user10970@example.com"
"C010971,19,Male,Porto,user10971@example.com"
"C010972,27,Female,Faro,user10972@example.com"
"C010973,37,Male,Braga,user10973@example.com"
"C010974,48,Male,Coimbra,user10974@example.com"
"C010975,24,Other,Lisbon,user10975@example.com"
"C010976,55,Male,Coimbra,user10976@example.com"
"C010977,37,Female,Porto,user10977@example.com"
"C010978,47,Female,Faro,user10978@example.com"
"C010979,26,Other,Braga,user10979@example.com"
"C010980,44,Female,Porto,user10980@example.com"
"C010981,55,Female,Lisbon,user10981@example.com"
"C010982,18,Male,Porto,user10982@example.com"
"C010983,60,Female,Faro,user10983@example.com"
"C010984,23,Other,Faro,user10984@example.com"
"C010985,21,Other,Faro,user10985@example.com"
"C010986,44,Female,Braga,user10986@example.com"
"C010987,21,Female,Porto,user10987@example.com"
"C010988,32,Male,Braga,user10988@example.com"
"C010989,52,Female,Braga,user10989@example.com"
"C010990,32,Other,Braga,user10990@example.com"
"C010991,37,Female,Porto,user10991@example.com"
"C010992,67,Other,Faro,user10992@example.com"
"C010993,45,Female,Coimbra,user10993@example.com"
"C010994,65,Female,Porto,user10994@example.com"
"C010995,55,Female,Porto,user10995@example.com"
"C010996,53,Other,Coimbra,user10996@example.com"
"C010997,67,Other,Coimbra,user10997@example.com"
"C010998,40,Male,Braga,user10998@example.com"
"C010999,21,Other,Lisbon,user10999@example.com"
"C011000,24,Other,Faro,Unknown"
"C011001,62,Other,Faro,user11001@example.com"
"C011002,19,Male,Faro,user11002@example.com"
"C011003,59,Female,Porto,user11003@example.com"
"C011004,46,Other,Lisbon,Unknown"
"C011005,57,Other,Faro,user11005@example.com"
"C011006,68,Male,Faro,user11006@example.com"
"C011007,44,Other,Lisbon,user11007@example.com"
"C011008,30,Male,Lisbon,user11008@example.com"
"C011009,43,Other,Braga,Unknown"
"C011010,24,Other,Braga,user11010@example.com"
"C011011,59,Female,Coimbra,user11011@example.com"
"C011012,57,Male,Braga,user11012@example.com"
"C011013,39,Other,Lisbon,user11013@example.com"
"C011014,27,Female,Faro,user11014@example.com"
"C011015,45,Female,Coimbra,user11015@example.com"
"C011016,26,Female,Lisbon,user11016@example.com"
"C011017,29,Male,Lisbon,user11017@example.com"
"C011018,35,Female,Braga,user11018@example.com"
"C011019,43,Male,Coimbra,user11019@example.com"
"C011020,23,Female,Lisbon,user11020@example.com"
"C011021,33,Male,Coimbra,user11021@example.com"
"C011022,53,Male,Porto,user11022@example.com"
"C011023,41,Female,Coimbra,user11023@example.com"
"C011024,36,Male,Faro,user11024@example.com"
"C011025,48,Male,Lisbon,user11025@example.com"
"C011026,47,Other,Braga,Unknown"
"C011027,35,Female,Coimbra,user11027@example.com"
"C011028,69,Female,Faro,user11028@example.com"
"C011029,43,Male,Coimbra,user11029@example.com"
"C011030,66,Other,Coimbra,Unknown"
"C011031,25,Male,Lisbon,user11031@example.com"
"C011032,69,Other,Faro,user11032@example.com"
"C011033,50,Male,Porto,user11033@example.com"
"C011034,18,Other,Lisbon,user11034@example.com"
"C011035,61,Other,Porto,user11035@example.com"
"C011036,67,Male,Faro,user11036@example.com"
"C011037,30,Male,Coimbra,user11037@example.com"
"C011038,29,Male,Porto,user11038@example.com"
"C011039,17,Other,Porto,user11039@example.com"
"C011040,66,Female,Faro,user11040@example.com"
"C011041,45,Other,Braga,user11041@example.com"
"C011042,18,Other,Faro,user11042@example.com"
"C011043,48,Male,Coimbra,user11043@example.com"
"C011044,58,Other,Porto,user11044@example.com"
"C011045,62,Other,Coimbra,user11045@example.com"
"C011046,53,Male,Braga,user11046@example.com"
"C011047,55,Male,Lisbon,user11047@example.com"
"C011048,26,Other,Faro,user11048@example.com"
"C011049,29,Female,Faro,user11049@example.com"
"C011050,36,Male,Coimbra,user11050@example.com"
"C011051,18,Female,Braga,Unknown"
"C011052,22,Other,Faro,user11052@example.com"
"C011053,47,Female,Faro,user11053@example.com"
"C011054,60,Female,Faro,user11054@example.com"
"C011055,65,Male,Braga,Unknown"
"C011056,23,Female,Coimbra,user11056@example.com"
"C011057,25,Other,Coimbra,user11057@example.com"
"C011058,43,Female,Lisbon,user11058@example.com"
"C011059,55,Other,Porto,user11059@example.com"
"C011060,41,Male,Braga,user11060@example.com"
"C011061,46,Other,Coimbra,user11061@example.com"
"C011062,36,???,Braga,user11062@example.com"
"C011063,36,Female,Lisbon,user11063@example.com"
"C011064,35,Male,Porto,user11064@example.com"
"C011065,29,Female,Porto,user11065@example.com"
"C011066,39,Male,Faro,user11066@example.com"
"C011067,64,Other,Braga,user11067@example.com"
"C011068,40,Female,Lisbon,user11068@example.com"
"C011069,52,Other,Braga,user11069@example.com"
"C011070,51,Male,Lisbon,user11070@example.com"
"C011071,59,Female,Porto,user11071@example.com"
"C011072,55,Other,Lisbon,user11072@example.com"
"C011073,48,Male,Porto,user11073@example.com"
"C011074,51,Female,Faro,user11074@example.com"
"C011075,20,Female,Coimbra,user11075@example.com"
"C011076,43,Female,Porto,user11076@example.com"
"C011077,23,Female,Lisbon,user11077@example.com"
"C011078,23,Male,Faro,user11078@example.com"
"C011079,44,Other,Lisbon,user11079@example.com"
"C011080,69,Male,Lisbon,user11080@example.com"
"C011081,47,Male,Porto,user11081@example.com"
"C011082,58,Other,Porto,user11082@example.com"
"C011083,68,Male,Coimbra,user11083@example.com"
"C011084,42,Other,Lisbon,user11084@example.com"
"C011085,39,Other,Coimbra,user11085@example.com"
"C011086,52,Other,Faro,user11086@example.com"
"C011087,48,Female,Faro,user11087@example.com"
"C011088,42,Male,Faro,user11088@example.com"
"C011089,53,Female,Faro,user11089@example.com"
"C011090,67,Other,Coimbra,user11090@example.com"
"C011091,47,Male,Faro,user11091@example.com"
"C011092,48,Female,Coimbra,user11092@example.com"
"C011093,61,Other,Braga,user11093@example.com"
"C011094,37,Other,Lisbon,user11094@example.com"
"C011095,19,Other,Coimbra,user11095@example.com"
"C011096,17,Other,Coimbra,user11096@example.com"
"C011097,49,Other,Braga,user11097@example.com"
"C011098,40,Female,Porto,user11098@example.com"
"C011099,52,Male,Porto,user11099@example.com"
"C011100,36,Female,Braga,user11100@example.com"
"C011101,61,Other,Porto,user11101@example.com"
"C011102,44,Other,Lisbon,user11102@example.com"
"C011103,31,Female,Lisbon,user11103@example.com"
"C011104,59,Female,Braga,user11104@example.com"
"C011105,58,Female,Porto,user11105@example.com"
"C011106,48,Male,Braga,user11106@example.com"
"C011107,16,Male,Faro,user11107@example.com"
"C011108,41,Male,Lisbon,user11108@example.com"
"C011109,46,Female,Coimbra,user11109@example.com"
"C011110,25,Female,Coimbra,user11110@example.com"
"C011111,53,Female,Braga,user11111@example.com"
"C011112,27,Female,Coimbra,user11112@example.com"
"C011113,57,Male,Lisbon,user11113@example.com"
"C011114,34,Male,Porto,user11114@example.com"
"C011115,35,Male,Lisbon,user11115@example.com"
"C011116,54,Female,Porto,user11116@example.com"
"C011117,59,Female,Porto,user11117@example.com"
"C011118,60,Female,Braga,user11118@example.com"
"C011119,29,Other,Lisbon,user11119@example.com"
"C011120,64,Female,Coimbra,user11120@example.com"
"C011121,39,Male,Porto,user11121@example.com"
"C011122,45,Female,Coimbra,user11122@example.com"
"C011123,35,Male,Lisbon,user11123@example.com"
"C011124,55,Male,Lisbon,user11124@example.com"
"C011125,55,Male,Braga,user11125@example.com"
"C011126,69,Male,Porto,user11126@example.com"
"C011127,54,Other,Braga,user11127@example.com"
"C011128,49,Other,Porto,user11128@example.com"
"C011129,43,Other,Lisbon,user11129@example.com"
"C011130,62,Female,Faro,user11130@example.com"
"C011131,57,Other,Coimbra,user11131@example.com"
"C011132,22,Female,Lisbon,user11132@example.com"
"C011133,36,Other,Coimbra,user11133@example.com"
"C011134,43,Male,Faro,user11134@example.com"
"C011135,54,Female,Faro,user11135@example.com"
"C011136,28,Other,Faro,user11136@example.com"
"C011137,63,Female,Braga,user11137@example.com"
"C011138,34,Male,Lisbon,user11138@example.com"
"C011139,35,Other,Coimbra,user11139@example.com"
"C011140,26,Other,Braga,user11140@example.com"
"C011141,38,Male,Faro,user11141@example.com"
"C011142,52,Other,Porto,user11142@example.com"
"C011143,68,Male,Faro,user11143@example.com"
"C011144,55,Female,Coimbra,user11144@example.com"
"C011145,38,Other,Coimbra,user11145@example.com"
"C011146,66,Female,Lisbon,user11146@example.com"
"C011147,64,Female,Porto,user11147@example.com"
"C011148,42,Male,Lisbon,user11148@example.com"
"C011149,45,Male,Faro,user11149@example.com"
"C011150,49,Male,Lisbon,user11150@example.com"
"C011151,26,Male,Faro,user11151@example.com"
"C011152,51,Female,Porto,user11152@example.com"
"C011153,60,Male,Lisbon,user11153@example.com"
"C011154,35,Male,Braga,user11154@example.com"
"C011155,29,Other,Coimbra,user11155@example.com"
"C011156,37,Other,Lisbon,user11156@example.com"
"C011157,33,Female,Coimbra,user11157@example.com"
"C011158,65,Other,Lisbon,user11158@example.com"
"C011159,57,Female,Braga,user11159@example.com"
"C011160,37,Female,Faro,user11160@example.com"
"C011161,28,Female,Braga,user11161@example.com"
"C011162,26,Other,Coimbra,user11162@example.com"
"C011163,24,Female,Faro,user11163@example.com"
"C011164,37,Female,Porto,user11164@example.com"
"C011165,29,Male,Braga,user11165@example.com"
"C011166,44,Female,Coimbra,user11166@example.com"
"C011167,65,Male,Braga,user11167@example.com"
"C011168,62,Female,Porto,user11168@example.com"
"C011169,27,Other,Braga,user11169@example.com"
"C011170,61,Female,Coimbra,user11170@example.com"
"C011171,56,???,Braga,user11171@example.com"
"C011172,47,Male,Porto,user11172@example.com"
"C011173,19,Male,Braga,user11173@example.com"
"C011174,57,Male,Coimbra,user11174@example.com"
"C011175,57,Male,Faro,user11175@example.com"
"C011176,54,Male,Faro,user11176@example.com"
"C011177,42,Female,Lisbon,user11177@example.com"
"C011178,21,Other,Lisbon,user11178@example.com"
"C011179,58,Female,Coimbra,user11179@example.com"
"C011180,47,Other,Faro,user11180@example.com"
"C011181,61,Other,Lisbon,user11181@example.com"
"C011182,29,Male,Braga,user11182@example.com"
"C011183,31,Other,Braga,user11183@example.com"
"C011184,61,Other,Lisbon,user11184@example.com"
"C011185,24,Male,Faro,user11185@example.com"
"C011186,33,Female,Porto,user11186@example.com"
"C011187,16,Other,Lisbon,user11187@example.com"
"C011188,64,Female,Lisbon,user11188@example.com"
"C011189,47,Other,Lisbon,user11189@example.com"
"C011190,27,Male,Coimbra,user11190@example.com"
"C011191,48,Other,Coimbra,user11191@example.com"
"C011192,48,Female,Faro,user11192@example.com"
"C011193,47,Other,Lisbon,user11193@example.com"
"C011194,19,Male,Faro,user11194@example.com"
"C011195,64,Female,Porto,user11195@example.com"
"C011196,53,Female,Braga,user11196@example.com"
"C011197,22,Female,Coimbra,user11197@example.com"
"C011198,37,Other,Coimbra,user11198@example.com"
"C011199,53,Male,Lisbon,user11199@example.com"
"C011200,57,Male,Porto,user11200@example.com"
"C011201,29,Male,Braga,user11201@example.com"
"C011202,25,Female,Coimbra,user11202@example.com"
"C011203,64,Male,Coimbra,user11203@example.com"
"C011204,60,Male,Lisbon,user11204@example.com"
"C011205,64,Other,Lisbon,user11205@example.com"
"C011206,62,Other,Coimbra,user11206@example.com"
"C011207,34,Female,Faro,user11207@example.com"
"C011208,50,Male,Braga,user11208@example.com"
"C011209,49,Male,Braga,user11209@example.com"
"C011210,61,Other,Braga,user11210@example.com"
"C011211,63,Male,Lisbon,user11211@example.com"
"C011212,41,Female,Faro,user11212@example.com"
"C011213,24,Female,Faro,user11213@example.com"
"C011214,38,Female,Porto,user11214@example.com"
"C011215,50,Male,Faro,user11215@example.com"
"C011216,51,Female,Lisbon,user11216@example.com"
"C011217,16,Other,Porto,user11217@example.com"
"C011218,48,Other,Coimbra,user11218@example.com"
"C011219,25,Female,Faro,user11219@example.com"
"C011220,65,Female,Braga,user11220@example.com"
"C011221,30,Other,Braga,user11221@example.com"
"C011222,57,Male,Faro,user11222@example.com"
"C011223,25,Female,Coimbra,user11223@example.com"
"C011224,43,Male,Lisbon,user11224@example.com"
"C011225,47,Other,Porto,user11225@example.com"
"C011226,45,Female,Porto,user11226@example.com"
"C011227,52,Other,Coimbra,user11227@example.com"
"C011228,67,Other,Coimbra,user11228@example.com"
"C011229,55,Male,Faro,user11229@example.com"
"C011230,25,Female,Coimbra,user11230@example.com"
"C011231,20,Male,Lisbon,user11231@example.com"
"C011232,19,Other,Braga,user11232@example.com"
"C011233,23,Other,Coimbra,user11233@example.com"
"C011234,48,Female,Coimbra,user11234@example.com"
"C011235,52,Female,Porto,user11235@example.com"
"C011236,18,Female,Faro,user11236@example.com"
"C011237,54,Male,Coimbra,user11237@example.com"
"C011238,25,Female,Faro,user11238@example.com"
"C011239,28,Male,Lisbon,user11239@example.com"
"C011240,25,Other,Braga,user11240@example.com"
"C011241,32,Other,Braga,user11241@example.com"
"C011242,28,Other,Faro,user11242@example.com"
"C011243,50,Male,Porto,user11243@example.com"
"C011244,30,Female,Coimbra,user11244@example.com"
"C011245,57,Male,Porto,user11245@example.com"
"C011246,53,Female,Braga,user11246@example.com"
"C011247,55,Female,Faro,user11247@example.com"
"C011248,23,Female,Faro,user11248@example.com"
"C011249,50,Female,Coimbra,user11249@example.com"
"C011250,45,Female,Faro,user11250@example.com"
"C011251,56,???,Faro,user11251@example.com"
"C011252,45,Female,Coimbra,user11252@example.com"
"C011253,28,Female,Lisbon,user11253@example.com"
"C011254,60,Female,Coimbra,user11254@example.com"
"C011255,44,Female,Lisbon,user11255@example.com"
"C011256,46,Female,Coimbra,user11256@example.com"
"C011257,37,Other,Lisbon,user11257@example.com"
"C011258,34,Other,Braga,user11258@example.com"
"C011259,36,Other,Faro,user11259@example.com"
"C011260,50,???,Faro,user11260@example.com"
"C011261,33,Female,Braga,user11261@example.com"
"C011262,56,Female,Coimbra,user11262@example.com"
"C011263,31,Male,Coimbra,user11263@example.com"
"C011264,35,Male,Braga,user11264@example.com"
"C011265,45,Male,Porto,user11265@example.com"
"C011266,21,Male,Coimbra,user11266@example.com"
"C011267,16,Other,Lisbon,user11267@example.com"
"C011268,16,Male,Lisbon,user11268@example.com"
"C011269,27,Other,Braga,user11269@example.com"
"C011270,46,Male,Coimbra,user11270@example.com"
"C011271,46,Male,Faro,user11271@example.com"
"C011272,49,Female,Lisbon,user11272@example.com"
"C011273,51,Other,Braga,user11273@example.com"
"C011274,31,Female,Braga,user11274@example.com"
"C011275,69,Male,Porto,user11275@example.com"
"C011276,19,Male,Braga,user11276@example.com"
"C011277,31,Female,Lisbon,user11277@example.com"
"C011278,17,Male,Coimbra,user11278@example.com"
"C011279,51,Other,Lisbon,user11279@example.com"
"C011280,50,Female,Lisbon,user11280@example.com"
"C011281,46,Other,Braga,user11281@example.com"
"C011282,28,Female,Faro,user11282@example.com"
"C011283,48,Other,Lisbon,user11283@example.com"
"C011284,66,Other,Faro,user11284@example.com"
"C011285,68,Male,Lisbon,user11285@example.com"
"C011286,58,Other,Braga,user11286@example.com"
"C011287,37,Female,Porto,user11287@example.com"
"C011288,52,Other,Lisbon,user11288@example.com"
"C011289,40,Male,Coimbra,user11289@example.com"
"C011290,39,Female,Faro,user11290@example.com"
"C011291,48,Female,Faro,user11291@example.com"
"C011292,28,Male,Porto,user11292@example.com"
"C011293,27,Male,Porto,user11293@example.com"
"C011294,65,Other,Porto,user11294@example.com"
"C011295,21,Male,Coimbra,user11295@example.com"
"C011296,35,Female,Braga,user11296@example.com"
"C011297,57,Male,Porto,Unknown"
"C011298,64,Male,Porto,user11298@example.com"
"C011299,40,Male,Coimbra,user11299@example.com"
"C011300,36,Male,Faro,user11300@example.com"
"C011301,51,Other,Coimbra,user11301@example.com"
"C011302,37,Female,Lisbon,user11302@example.com"
"C011303,51,Female,Braga,user11303@example.com"
"C011304,61,Male,Braga,user11304@example.com"
"C011305,69,Male,Faro,user11305@example.com"
"C011306,58,Male,Lisbon,user11306@example.com"
"C011307,60,Other,Coimbra,user11307@example.com"
"C011308,55,Other,Lisbon,user11308@example.com"
"C011309,65,Female,Braga,user11309@example.com"
"C011310,56,Male,Lisbon,user11310@example.com"
"C011311,38,Other,Braga,user11311@example.com"
"C011312,68,Other,Braga,user11312@example.com"
"C011313,54,Male,Coimbra,user11313@example.com"
"C011314,44,Female,Braga,user11314@example.com"
"C011315,64,Female,Porto,user11315@example.com"
"C011316,17,Other,Braga,user11316@example.com"
"C011317,34,Other,Porto,user11317@example.com"
"C011318,39,Other,Porto,user11318@example.com"
"C011319,39,Other,Faro,user11319@example.com"
"C011320,23,Other,Coimbra,user11320@example.com"
"C011321,32,Male,Faro,user11321@example.com"
"C011322,40,Other,Porto,user11322@example.com"
"C011323,66,Other,Braga,user11323@example.com"
"C011324,69,Male,Braga,user11324@example.com"
"C011325,46,Other,Faro,user11325@example.com"
"C011326,20,Male,Coimbra,user11326@example.com"
"C011327,38,Other,Lisbon,user11327@example.com"
"C011328,16,Other,Coimbra,user11328@example.com"
"C011329,59,Other,Porto,user11329@example.com"
"C011330,62,Other,Lisbon,user11330@example.com"
"C011331,40,Male,Braga,user11331@example.com"
"C011332,18,Other,Lisbon,user11332@example.com"
"C011333,35,Female,Faro,user11333@example.com"
"C011334,69,Other,Coimbra,user11334@example.com"
"C011335,24,???,Porto,user11335@example.com"
"C011336,35,Female,Lisbon,user11336@example.com"
"C011337,25,Female,Porto,user11337@example.com"
"C011338,25,Other,Lisbon,user11338@example.com"
"C011339,17,Female,Coimbra,user11339@example.com"
"C011340,30,Male,Faro,user11340@example.com"
"C011341,33,Male,Faro,user11341@example.com"
"C011342,53,Other,Coimbra,user11342@example.com"
"C011343,36,Male,Braga,user11343@example.com"
"C011344,27,???,Porto,user11344@example.com"
"C011345,49,Female,Braga,user11345@example.com"
"C011346,46,Male,Lisbon,user11346@example.com"
"C011347,22,Female,Braga,user11347@example.com"
"C011348,64,Other,Porto,user11348@example.com"
"C011349,50,Male,Faro,user11349@example.com"
"C011350,52,Male,Porto,user11350@example.com"
"C011351,19,Other,Lisbon,user11351@example.com"
"C011352,62,???,Faro,user11352@example.com"
"C011353,48,Female,Braga,user11353@example.com"
"C011354,56,Male,Lisbon,user11354@example.com"
"C011355,42,Male,Faro,user11355@example.com"
"C011356,23,Male,Faro,user11356@example.com"
"C011357,27,Other,Porto,user11357@example.com"
"C011358,31,Female,Faro,user11358@example.com"
"C011359,26,Female,Faro,user11359@example.com"
"C011360,16,Female,Lisbon,user11360@example.com"
"C011361,56,Other,Faro,user11361@example.com"
"C011362,59,Other,Faro,user11362@example.com"
"C011363,66,Other,Porto,user11363@example.com"
"C011364,53,Other,Porto,user11364@example.com"
"C011365,52,Male,Faro,user11365@example.com"
"C011366,53,Male,Coimbra,user11366@example.com"
"C011367,30,Male,Coimbra,user11367@example.com"
"C011368,23,Other,Porto,user11368@example.com"
"C011369,24,Male,Coimbra,user11369@example.com"
"C011370,69,Other,Braga,user11370@example.com"
"C011371,69,Female,Faro,user11371@example.com"
"C011372,44,Female,Faro,user11372@example.com"
"C011373,23,Other,Lisbon,user11373@example.com"
"C011374,16,Female,Braga,user11374@example.com"
"C011375,33,Male,Lisbon,user11375@example.com"
"C011376,21,Other,Porto,user11376@example.com"
"C011377,55,Female,Lisbon,user11377@example.com"
"C011378,42,Other,Lisbon,user11378@example.com"
"C011379,39,Female,Lisbon,user11379@example.com"
"C011380,23,Other,Porto,user11380@example.com"
"C011381,58,Female,Faro,user11381@example.com"
"C011382,17,Female,Porto,user11382@example.com"
"C011383,65,Female,Faro,user11383@example.com"
"C011384,22,Male,Porto,user11384@example.com"
"C011385,55,Other,Faro,user11385@example.com"
"C011386,57,Male,Porto,user11386@example.com"
"C011387,54,Female,Coimbra,user11387@example.com"
"C011388,25,Female,Faro,user11388@example.com"
"C011389,55,Other,Lisbon,user11389@example.com"
"C011390,27,Other,Coimbra,user11390@example.com"
"C011391,50,Female,Coimbra,user11391@example.com"
"C011392,18,Female,Braga,user11392@example.com"
"C011393,54,Other,Faro,user11393@example.com"
"C011394,24,Other,Porto,user11394@example.com"
"C011395,19,Male,Coimbra,user11395@example.com"
"C011396,68,Male,Faro,user11396@example.com"
"C011397,51,Female,Faro,user11397@example.com"
"C011398,66,Other,Faro,user11398@example.com"
"C011399,34,Other,Faro,user11399@example.com"
"C011400,32,Male,Porto,user11400@example.com"
"C011401,17,Other,Faro,user11401@example.com"
"C011402,51,Female,Lisbon,user11402@example.com"
"C011403,46,Female,Faro,user11403@example.com"
"C011404,61,Male,Lisbon,user11404@example.com"
"C011405,20,Other,Porto,user11405@example.com"
"C011406,16,Other,Coimbra,user11406@example.com"
"C011407,51,Female,Faro,user11407@example.com"
"C011408,59,Other,Coimbra,user11408@example.com"
